FIPS,State,County,Desity,PopulationDensityperSqMile2010,PopulationEstimate2018,#ICU_beds,MedianAge2010,Smokers_Percentage,DiabetesPercentage,HeartDiseaseMortality,#Hospitals
42111,Pennsylvania,Somerset,,
47001,Tennessee,Anderson,,
48057,Texas,Calhoun,,
48493,Texas,Wilson,,
54033,West Virginia,Harrison,,
54069,West Virginia,Ohio,,
55021,Wisconsin,Columbia,,
13201,Georgia,Miller,,
19011,Iowa,Benton,,
19105,Iowa,Jones,,
21081,Kentucky,Grant,,
21157,Kentucky,Marshall,,
27023,Minnesota,Chippewa,,
27063,Minnesota,Jackson,,
27079,Minnesota,Le Sueur,,
28117,Mississippi,Prentiss,,
29029,Missouri,Camden,,
29169,Missouri,Pulaski,,
36023,New York,Cortland,,
37185,North Carolina,Warren,,
45001,South Carolina,Abbeville,,
49021,Utah,Iron,,
01079,Alabama,Lawrence,,
05019,Arkansas,Clark,,
05071,Arkansas,Johnson,,
13075,Georgia,Cook,,
13119,Georgia,Franklin,,
13143,Georgia,Haralson,,
13235,Georgia,Pulaski,,
21049,Kentucky,Clark,,
31041,Nebraska,Custer,,
37031,North Carolina,Carteret,,
37149,North Carolina,Polk,,
39051,Ohio,Fulton,,
39149,Ohio,Shelby,,
40115,Oklahoma,Ottawa,,
48163,Texas,Frio,,
51057,Virginia,Essex,,
53041,Washington,Lewis,,
55073,Wisconsin,Marathon,,
06051,California,Mono,,
06089,California,Shasta,,
13211,Georgia,Morgan,,
17137,Illinois,Morgan,,
21179,Kentucky,Nelson,,
21209,Kentucky,Scott,,
23007,Maine,Franklin,,
29001,Missouri,Adair,,
29023,Missouri,Butler,,
36123,New York,Yates,,
37145,North Carolina,Person,,
47115,Tennessee,Marion,,
48241,Texas,Jasper,,
54057,West Virginia,Mineral,,
55029,Wisconsin,Door,,
55115,Wisconsin,Shawano,,
01037,Alabama,Coosa,,
13023,Georgia,Bleckley,,
18021,Indiana,Clay,,
18075,Indiana,Jay,,
20085,Kansas,Jackson,,
21233,Kentucky,Webster,,
22065,Louisiana,Madison,,
27101,Minnesota,Murray,,
35039,New Mexico,Rio Arriba,,
37111,North Carolina,McDowell,,
37167,North Carolina,Stanly,,
39175,Ohio,Wyandot,,
42033,Pennsylvania,Clearfield,,
42109,Pennsylvania,Snyder,,
45005,South Carolina,Allendale,,
45071,South Carolina,Newberry,,
51775,Virginia,Salem city,,
51790,Virginia,Staunton city,,
53045,Washington,Mason,,
54031,West Virginia,Hardy,,
08119,Colorado,Teller,,
12129,Florida,Wakulla,,
13169,Georgia,Jones,,
13195,Georgia,Madison,,
16019,Idaho,Bonneville,,
16087,Idaho,Washington,,
17021,Illinois,Christian,,
19095,Iowa,Iowa,,
20009,Kansas,Barton,,
20059,Kansas,Franklin,,
26011,Michigan,Arenac,,
27005,Minnesota,Becker,,
35005,New Mexico,Chaves,,
39047,Ohio,Fayette,,
42009,Pennsylvania,Bedford,,
47041,Tennessee,DeKalb,,
48013,Texas,Atascosa,,
48233,Texas,Hutchinson,,
51620,Virginia,Franklin city,,
13263,Georgia,Talbot,,
16039,Idaho,Elmore,,
17183,Illinois,Vermilion,,
18013,Indiana,Brown,,
22085,Louisiana,Sabine,,
27097,Minnesota,Morrison,,
45087,South Carolina,Union,,
47061,Tennessee,Grundy,,
47073,Tennessee,Hawkins,,
48149,Texas,Fayette,,
51023,Virginia,Botetourt,,
55061,Wisconsin,Kewaunee,,
55083,Wisconsin,Oconto,,
01019,Alabama,Cherokee,,
02110,Alaska,Juneau City and Borough,,
06007,California,Butte,,
08083,Colorado,Montezuma,,
13317,Georgia,Wilkes,,
18123,Indiana,Perry,,
19043,Iowa,Clayton,,
29187,Missouri,St. Francois,,
31121,Nebraska,Merrick,,
31185,Nebraska,York,,
37013,North Carolina,Beaufort,,
39039,Ohio,Defiance,,
39065,Ohio,Hardin,,
39135,Ohio,Preble,,
40101,Oklahoma,Muskogee,,
41011,Oregon,Coos,,
42131,Pennsylvania,Wyoming,,
45049,South Carolina,Hampton,,
51067,Virginia,Franklin,,
53031,Washington,Jefferson,,
54079,West Virginia,Putnam,,
55019,Wisconsin,Clark,,
56005,Wyoming,Campbell,,
05055,Arkansas,Greene,,
05059,Arkansas,Hot Spring,,
13271,Georgia,Telfair,,
16047,Idaho,Gooding,,
16063,Idaho,Lincoln,,
18149,Indiana,Starke,,
18153,Indiana,Sullivan,,
19019,Iowa,Buchanan,,
19143,Iowa,Osceola,,
20197,Kansas,Wabaunsee,,
38101,North Dakota,Ward,,
40021,Oklahoma,Cherokee,,
40117,Oklahoma,Pawnee,,
47075,Tennessee,Haywood,,
47159,Tennessee,Smith,,
48063,Texas,Camp,,
51073,Virginia,Gloucester,,
51083,Virginia,Halifax,,
51820,Virginia,Waynesboro city,,
05111,Arkansas,Poinsett,,
05141,Arkansas,Van Buren,,
06115,California,Yuba,,
12065,Florida,Jefferson,,
13049,Georgia,Charlton,,
17105,Illinois,Livingston,,
18119,Indiana,Owen,,
18183,Indiana,Whitley,,
20169,Kansas,Saline,,
21195,Kentucky,Pike,,
23023,Maine,Sagadahoc,,
26105,Michigan,Mason,,
37009,North Carolina,Ashe,,
39059,Ohio,Guernsey,,
39087,Ohio,Lawrence,,
40097,Oklahoma,Mayes,,
45053,South Carolina,Jasper,,
48053,Texas,Burnet,,
48069,Texas,Castro,,
48147,Texas,Fannin,,
55075,Wisconsin,Marinette,,
01027,Alabama,Clay,,
05063,Arkansas,Independence,,
08065,Colorado,Lake,,
12075,Florida,Levy,,
18033,Indiana,DeKalb,,
20113,Kansas,McPherson,,
29097,Missouri,Jasper,,
31051,Nebraska,Dixon,,
41033,Oregon,Josephine,,
42059,Pennsylvania,Greene,,
47183,Tennessee,Weakley,,
48219,Texas,Hockley,,
50015,Vermont,Lamoille,,
51113,Virginia,Madison,,
51127,Virginia,New Kent,,
01061,Alabama,Geneva,,
08063,Colorado,Kit Carson,,
12003,Florida,Baker,,
12029,Florida,Dixie,,
12125,Florida,Union,,
13107,Georgia,Emanuel,,
13147,Georgia,Hart,,
13159,Georgia,Jasper,,
13161,Georgia,Jeff Davis,,
13163,Georgia,Jefferson,,
17041,Illinois,Douglas,,
20189,Kansas,Stevens,,
25007,Massachusetts,Dukes,,
27083,Minnesota,Lyon,,
28115,Mississippi,Pontotoc,,
28131,Mississippi,Stone,,
29069,Missouri,Dunklin,,
31025,Nebraska,Cass,,
31159,Nebraska,Seward,,
31177,Nebraska,Washington,,
32005,Nevada,Douglas,,
35041,New Mexico,Roosevelt,,
37087,North Carolina,Haywood,,
37187,North Carolina,Washington,,
39019,Ohio,Carroll,,
47089,Tennessee,Jefferson,,
47117,Tennessee,Marshall,,
48129,Texas,Donley,,
48331,Texas,Milam,,
48405,Texas,San Augustine,,
48409,Texas,San Patricio,,
51143,Virginia,Pittsylvania,,
55071,Wisconsin,Manitowoc,,
55093,Wisconsin,Pierce,,
02122,Alaska,Kenai Peninsula Borough,,
08043,Colorado,Fremont,,
13019,Georgia,Berrien,,
19065,Iowa,Fayette,,
19125,Iowa,Marion,,
19165,Iowa,Shelby,,
29219,Missouri,Warren,,
39021,Ohio,Champaign,,
39091,Ohio,Logan,,
40137,Oklahoma,Stephens,,
41019,Oregon,Douglas,,
42031,Pennsylvania,Clarion,,
45021,South Carolina,Cherokee,,
47017,Tennessee,Carroll,,
49003,Utah,Box Elder,,
51009,Virginia,Amherst,,
51049,Virginia,Cumberland,,
51145,Virginia,Powhatan,,
53039,Washington,Klickitat,,
54051,West Virginia,Marshall,,
56037,Wyoming,Sweetwater,,
05121,Arkansas,Randolph,,
13003,Georgia,Atkinson,,
13079,Georgia,Crawford,,
18007,Indiana,Benton,,
18083,Indiana,Knox,,
19039,Iowa,Clarke,,
20099,Kansas,Labette,,
20149,Kansas,Pottawatomie,,
27041,Minnesota,Douglas,,
37099,North Carolina,Jackson,,
40047,Oklahoma,Garfield,,
41031,Oregon,Jefferson,,
47063,Tennessee,Hamblen,,
48259,Texas,Kendall,,
48371,Texas,Pecos,,
48467,Texas,Van Zandt,,
51011,Virginia,Appomattox,,
51036,Virginia,Charles City,,
56009,Wyoming,Converse,,
01105,Alabama,Perry,,
13149,Georgia,Heard,,
18025,Indiana,Crawford,,
19141,Iowa,O'Brien,,
20015,Kansas,Butler,,
21207,Kentucky,Russell,,
26055,Michigan,Grand Traverse,,
29027,Missouri,Callaway,,
37003,North Carolina,Alexander,,
39015,Ohio,Brown,,
39083,Ohio,Knox,,
40105,Oklahoma,Nowata,,
48217,Texas,Hill,,
48221,Texas,Hood,,
48421,Texas,Sherman,,
51195,Virginia,Wise,,
55023,Wisconsin,Crawford,,
01035,Alabama,Conecuh,,
01099,Alabama,Monroe,,
02170,Alaska,Matanuska-Susitna Borough,,
04007,Arizona,Gila,,
08113,Colorado,San Miguel,,
13155,Georgia,Irwin,,
13269,Georgia,Taylor,,
16075,Idaho,Payette,,
17085,Illinois,Jo Daviess,,
19135,Iowa,Monroe,,
21073,Kentucky,Franklin,,
22043,Louisiana,Grant,,
27161,Minnesota,Waseca,,
28155,Mississippi,Webster,,
31155,Nebraska,Saunders,,
32007,Nevada,Elko,,
35055,New Mexico,Taos,,
37103,North Carolina,Jones,,
37143,North Carolina,Perquimans,,
38105,North Dakota,Williams,,
39031,Ohio,Coshocton,,
40141,Oklahoma,Tillman,,
46125,South Dakota,Turner,,
47121,Tennessee,Meigs,,
48003,Texas,Andrews,,
48427,Texas,Starr,,
48499,Texas,Wood,,
51077,Virginia,Grayson,,
55057,Wisconsin,Juneau,,
04009,Arizona,Graham,,
13281,Georgia,Towns,,
15007,Hawaii,Kauai,,
18159,Indiana,Tipton,,
18161,Indiana,Union,,
19191,Iowa,Winneshiek,,
20087,Kansas,Jefferson,,
21125,Kentucky,Laurel,,
22115,Louisiana,Vernon,,
26031,Michigan,Cheboygan,,
26047,Michigan,Emmet,,
26143,Michigan,Roscommon,,
28119,Mississippi,Quitman,,
28135,Mississippi,Tallahatchie,,
28141,Mississippi,Tishomingo,,
29043,Missouri,Christian,,
40065,Oklahoma,Jackson,,
40133,Oklahoma,Seminole,,
41045,Oregon,Malheur,,
42039,Pennsylvania,Crawford,,
47099,Tennessee,Lawrence,,
47185,Tennessee,White,,
48067,Texas,Cass,,
51007,Virginia,Amelia,,
51025,Virginia,Brunswick,,
51133,Virginia,Northumberland,,
53009,Washington,Clallam,,
05027,Arkansas,Columbia,,
06027,California,Inyo,,
08093,Colorado,Park,,
13083,Georgia,Dade,,
13251,Georgia,Screven,,
16031,Idaho,Cassia,,
16065,Idaho,Madison,,
16067,Idaho,Minidoka,,
17083,Illinois,Jersey,,
18069,Indiana,Huntington,,
18121,Indiana,Parke,,
18179,Indiana,Wells,,
19033,Iowa,Cerro Gordo,,
19111,Iowa,Lee,,
19121,Iowa,Madison,,
19187,Iowa,Webster,,
20125,Kansas,Montgomery,,
21021,Kentucky,Boyle,,
21099,Kentucky,Hart,,
21149,Kentucky,McLean,,
21163,Kentucky,Meade,,
23013,Maine,Knox,,
23025,Maine,Somerset,,
26129,Michigan,Ogemaw,,
27059,Minnesota,Isanti,,
27133,Minnesota,Rock,,
29003,Missouri,Andrew,,
31035,Nebraska,Clay,,
31173,Nebraska,Thurston,,
35057,New Mexico,Torrance,,
37039,North Carolina,Cherokee,,
38097,North Dakota,Traill,,
46109,South Dakota,Roberts,,
47029,Tennessee,Cocke,,
47079,Tennessee,Henry,,
48015,Texas,Austin,,
48051,Texas,Burleson,,
51079,Virginia,Greene,,
55033,Wisconsin,Dunn,,
05003,Arkansas,Ashley,,
05043,Arkansas,Drew,,
13053,Georgia,Chattahoochee,,
13055,Georgia,Chattooga,,
17051,Illinois,Fayette,,
18155,Indiana,Switzerland,,
19075,Iowa,Grundy,,
19119,Iowa,Lyon,,
21097,Kentucky,Harrison,,
21193,Kentucky,Perry,,
21239,Kentucky,Woodford,,
22123,Louisiana,West Carroll,,
26107,Michigan,Mecosta,,
27085,Minnesota,McLeod,,
28039,Mississippi,George,,
32015,Nevada,Lander,,
35019,New Mexico,Guadalupe,,
40013,Oklahoma,Bryan,,
40081,Oklahoma,Lincoln,,
47019,Tennessee,Carter,,
47131,Tennessee,Obion,,
48089,Texas,Colorado,,
51043,Virginia,Clarke,,
53075,Washington,Whitman,,
55135,Wisconsin,Waupaca,,
05041,Arkansas,Desha,,
05131,Arkansas,Sebastian,,
08109,Colorado,Saguache,,
17053,Illinois,Ford,,
17189,Illinois,Washington,,
17203,Illinois,Woodford,,
18045,Indiana,Fountain,,
19085,Iowa,Harrison,,
19133,Iowa,Monona,,
21071,Kentucky,Floyd,,
23017,Maine,Oxford,,
26079,Michigan,Kalkaska,,
29007,Missouri,Audrain,,
29049,Missouri,Clinton,,
29145,Missouri,Newton,,
31039,Nebraska,Cuming,,
35025,New Mexico,Lea,,
36033,New York,Franklin,,
36049,New York,Lewis,,
37055,North Carolina,Dare,,
40083,Oklahoma,Logan,,
40111,Oklahoma,Okmulgee,,
41065,Oregon,Wasco,,
45009,South Carolina,Bamberg,,
46101,South Dakota,Moody,,
47133,Tennessee,Overton,,
48111,Texas,Dallam,,
48459,Texas,Upshur,,
51027,Virginia,Buchanan,,
51135,Virginia,Nottoway,,
53003,Washington,Asotin,,
05025,Arkansas,Cleveland,,
17129,Illinois,Menard,,
20067,Kansas,Grant,,
21027,Kentucky,Breckinridge,,
21155,Kentucky,Marion,,
21173,Kentucky,Montgomery,,
21219,Kentucky,Todd,,
23015,Maine,Lincoln,,
26035,Michigan,Clare,,
26051,Michigan,Gladwin,,
27045,Minnesota,Fillmore,,
29225,Missouri,Webster,,
30013,Montana,Cascade,,
35015,New Mexico,Eddy,,
38093,North Dakota,Stutsman,,
39005,Ohio,Ashland,,
46029,South Dakota,Codington,,
46065,South Dakota,Hughes,,
46121,South Dakota,Todd,,
47013,Tennessee,Campbell,,
47103,Tennessee,Lincoln,,
47129,Tennessee,Morgan,,
48123,Texas,DeWitt,,
48293,Texas,Limestone,,
54065,West Virginia,Morgan,,
55065,Wisconsin,Lafayette,,
02130,Alaska,Ketchikan Gateway Borough,,
05053,Arkansas,Grant,,
08019,Colorado,Clear Creek,,
12043,Florida,Glades,,
13165,Georgia,Jenkins,,
13249,Georgia,Schley,,
13301,Georgia,Warren,,
16005,Idaho,Bannock,,
16045,Idaho,Gem,,
17125,Illinois,Mason,,
18009,Indiana,Blackford,,
18129,Indiana,Posey,,
18147,Indiana,Spencer,,
20061,Kansas,Geary,,
21215,Kentucky,Spencer,,
26041,Michigan,Delta,,
26113,Michigan,Missaukee,,
27157,Minnesota,Wabasha,,
30049,Montana,Lewis and Clark,,
31137,Nebraska,Phelps,,
33019,New Hampshire,Sullivan,,
35017,New Mexico,Grant,,
38053,North Dakota,McKenzie,,
39071,Ohio,Highland,,
39147,Ohio,Seneca,,
39163,Ohio,Vinton,,
41009,Oregon,Columbia,,
42117,Pennsylvania,Tioga,,
47177,Tennessee,Warren,,
48315,Texas,Marion,,
51197,Virginia,Wythe,,
56007,Wyoming,Carbon,,
56019,Wyoming,Johnson,,
56033,Wyoming,Sheridan,,
01075,Alabama,Lamar,,
06015,California,Del Norte,,
06043,California,Mariposa,,
06045,California,Mendocino,,
13181,Georgia,Lincoln,,
13241,Georgia,Rabun,,
13305,Georgia,Wayne,,
17011,Illinois,Bureau,,
17173,Illinois,Shelby,,
20005,Kansas,Atchison,,
20079,Kansas,Harvey,,
21005,Kentucky,Anderson,,
27095,Minnesota,Mille Lacs,,
31167,Nebraska,Stanton,,
39075,Ohio,Holmes,,
39127,Ohio,Perry,,
40019,Oklahoma,Carter,,
40035,Oklahoma,Craig,,
40049,Oklahoma,Garvin,,
46027,South Dakota,Clay,,
47091,Tennessee,Johnson,,
47143,Tennessee,Rhea,,
48143,Texas,Erath,,
48239,Texas,Jackson,,
48437,Texas,Swisher,,
48483,Texas,Wheeler,,
48489,Texas,Willacy,,
51037,Virginia,Charlotte,,
51101,Virginia,King William,,
51173,Virginia,Smyth,,
53027,Washington,Grays Harbor,,
53055,Washington,San Juan,,
54045,West Virginia,Logan,,
54053,West Virginia,Mason,,
54077,West Virginia,Preston,,
55031,Wisconsin,Douglas,,
55053,Wisconsin,Jackson,,
55081,Wisconsin,Monroe,,
56043,Wyoming,Washakie,,
05011,Arkansas,Bradley,,
05029,Arkansas,Conway,,
05061,Arkansas,Howard,,
05065,Arkansas,Izard,,
12133,Florida,Washington,,
19023,Iowa,Butler,,
19051,Iowa,Davis,,
21143,Kentucky,Lyon,,
26029,Michigan,Charlevoix,,
29119,Missouri,McDonald,,
29143,Missouri,New Madrid,,
29163,Missouri,Pike,,
29177,Missouri,Ray,,
37041,North Carolina,Chowan,,
37073,North Carolina,Gates,,
39145,Ohio,Scioto,,
40135,Oklahoma,Sequoyah,,
41027,Oregon,Hood River,,
46011,South Dakota,Brookings,,
47033,Tennessee,Crockett,,
47139,Tennessee,Polk,,
48273,Texas,Kleberg,,
48343,Texas,Morris,,
50005,Vermont,Caledonia,,
54081,West Virginia,Raleigh,,
55103,Wisconsin,Richland,,
56023,Wyoming,Lincoln,,
01029,Alabama,Cleburne,,
06009,California,Calaveras,,
08089,Colorado,Otero,,
13267,Georgia,Tattnall,,
17015,Illinois,Carroll,,
17131,Illinois,Mercer,,
18115,Indiana,Ohio,,
18171,Indiana,Warren,,
19055,Iowa,Delaware,,
19073,Iowa,Greene,,
19079,Iowa,Hamilton,,
19083,Iowa,Hardin,,
19101,Iowa,Jefferson,,
19107,Iowa,Keokuk,,
19129,Iowa,Mills,,
21089,Kentucky,Greenup,,
21103,Kentucky,Henry,,
21147,Kentucky,McCreary,,
21203,Kentucky,Rockcastle,,
21235,Kentucky,Whitley,,
27151,Minnesota,Swift,,
28009,Mississippi,Benton,,
30081,Montana,Ravalli,,
38077,North Dakota,Richland,,
39009,Ohio,Athens,,
40079,Oklahoma,Le Flore,,
40089,Oklahoma,McCurtain,,
42057,Pennsylvania,Fulton,,
47015,Tennessee,Cannon,,
47087,Tennessee,Jackson,,
47135,Tennessee,Perry,,
48097,Texas,Cooke,,
48445,Texas,Terry,,
48465,Texas,Val Verde,,
51031,Virginia,Campbell,,
51125,Virginia,Nelson,,
51163,Virginia,Rockbridge,,
54055,West Virginia,Mercer,,
05033,Arkansas,Crawford,,
05105,Arkansas,Perry,,
06021,California,Glenn,,
06033,California,Lake,,
13043,Georgia,Candler,,
13173,Georgia,Lanier,,
17005,Illinois,Bond,,
17067,Illinois,Hancock,,
19089,Iowa,Howard,,
20171,Kansas,Scott,,
21033,Kentucky,Caldwell,,
21167,Kentucky,Mercer,,
25019,Massachusetts,Nantucket,,
28003,Mississippi,Alcorn,,
29213,Missouri,Taney,,
37005,North Carolina,Alleghany,,
37189,North Carolina,Watauga,,
38025,North Dakota,Dunn,,
39069,Ohio,Henry,,
39125,Ohio,Paulding,,
40023,Oklahoma,Choctaw,,
40039,Oklahoma,Custer,,
41049,Oregon,Morrow,,
47023,Tennessee,Chester,,
47055,Tennessee,Giles,,
47077,Tennessee,Henderson,,
47085,Tennessee,Humphreys,,
47109,Tennessee,McNairy,,
48407,Texas,San Jacinto,,
48457,Texas,Tyler,,
51119,Virginia,Middlesex,,
51157,Virginia,Rappahannock,,
54027,West Virginia,Hampshire,,
54029,West Virginia,Hancock,,
55123,Wisconsin,Vernon,,
05017,Arkansas,Chicot,,
08099,Colorado,Prowers,,
08121,Colorado,Washington,,
08125,Colorado,Yuma,,
12059,Florida,Holmes,,
13191,Georgia,McIntosh,,
16081,Idaho,Teton,,
17033,Illinois,Crawford,,
17055,Illinois,Franklin,,
18001,Indiana,Adams,,
18051,Indiana,Gibson,,
19009,Iowa,Audubon,,
19067,Iowa,Floyd,,
23009,Maine,Hancock,,
26009,Michigan,Antrim,,
26089,Michigan,Leelanau,,
26101,Michigan,Manistee,,
26141,Michigan,Presque Isle,,
26165,Michigan,Wexford,,
27021,Minnesota,Cass,,
27107,Minnesota,Norman,,
27143,Minnesota,Sibley,,
27167,Minnesota,Wilkin,,
29229,Missouri,Wright,,
30093,Montana,Silver Bow,,
31099,Nebraska,Kearney,,
37053,North Carolina,Currituck,,
38099,North Dakota,Walsh,,
39079,Ohio,Jackson,,
40123,Oklahoma,Pontotoc,,
42083,Pennsylvania,McKean,,
47151,Tennessee,Scott,,
48205,Texas,Hartley,,
48223,Texas,Hopkins,,
48265,Texas,Kerr,,
48279,Texas,Lamb,,
48455,Texas,Trinity,,
51530,Virginia,Buena Vista city,,
55005,Wisconsin,Barron,,
55041,Wisconsin,Forest,,
55047,Wisconsin,Green Lake,,
55049,Wisconsin,Iowa,,
55121,Wisconsin,Trempealeau,,
56041,Wyoming,Uinta,,
